0.006030,15.350000
15.021403,42.980000
30.036776,36.840000
45.052149,0.000000
60.067522,18.420000
75.082895,30.700000
90.098268,27.630000
105.113641,70.610000
120.129013,0.000000
135.144386,0.000000
150.159759,0.000000
165.175132,0.000000
180.190505,0.000000
195.205878,0.000000
210.221251,0.000000
225.236624,6.140000
240.251997,0.000000
255.267370,0.000000
270.282743,0.000000
285.298116,0.000000
300.313489,0.000000
315.328862,0.000000
330.344234,0.000000
345.359607,24.560000
360.374980,0.000000
375.390353,0.000000
390.405726,0.000000
405.421099,0.000000
420.436472,0.000000
435.451845,0.000000
450.467218,3.070000
465.482591,0.000000
480.497964,73.680000
495.513337,92.100000
510.528710,21.490000
525.544082,0.000000
540.559455,21.490000
555.574828,0.000000
570.590201,0.000000
585.605574,27.630000
600.620947,18.420000
615.636320,0.000000
630.651693,27.630000
645.667066,0.000000
660.682439,0.000000
675.697812,0.000000
690.713185,0.000000
705.728558,0.000000
720.743931,0.000000
735.759303,0.000000
750.774676,70.610000
765.790049,0.000000
780.805422,58.330000
795.820795,0.000000
810.836168,0.000000
825.851541,0.000000
840.866914,0.000000
855.882287,0.000000
870.897660,0.000000
885.913033,0.000000
900.928406,0.000000
915.943779,0.000000
930.959151,0.000000
945.974524,0.000000
960.989897,0.000000
976.005270,0.000000
991.020643,9.210000
1006.036016,0.000000
1021.051389,0.000000
1036.066762,3.070000
1051.082135,0.000000
1066.097508,0.000000
1081.112881,0.000000
1096.128254,0.000000
1111.143627,0.000000
1126.158999,0.000000
1141.174372,0.000000
1156.189745,0.000000
1171.205118,0.000000
1186.220491,0.000000
1201.235864,0.000000
1216.251237,0.000000
1231.266610,0.000000
1246.281983,0.000000
1261.297356,0.000000
1276.312729,0.000000
1291.328102,3.070000
1306.343475,9.210000
1321.358848,0.000000
1336.374220,0.000000
1351.389593,0.000000
1366.404966,0.000000
1381.420339,0.000000
1396.435712,0.000000
1411.451085,0.000000
1426.466458,0.000000
1441.481831,0.000000
1456.497204,0.000000
1471.512577,0.000000
1486.527950,0.000000
1501.543323,0.000000
1516.558696,0.000000
1531.574068,0.000000
1546.589441,0.000000
1561.604814,0.000000
1576.620187,0.000000
1591.635560,0.000000
1606.650933,0.000000
1621.666306,0.000000
1636.681679,0.000000
1651.697052,0.000000
1666.712425,0.000000
1681.727798,0.000000
1696.743171,0.000000
1711.758544,0.000000
1726.773917,0.000000
1741.789289,0.000000
1756.804662,0.000000
1771.820035,0.000000
1786.835408,0.000000
1801.850781,0.000000
1816.866154,0.000000
1831.881527,0.000000
1846.896900,0.000000
1861.912273,0.000000
1876.927646,0.000000
1891.943019,0.000000
1906.958392,0.000000
1921.973765,0.000000
1936.989137,0.000000
1952.004510,0.000000
1967.019883,0.000000
1982.035256,0.000000
1997.050629,0.000000
2012.066002,0.000000
2027.081375,0.000000
2042.096748,0.000000
2057.112121,0.000000
2072.127494,0.000000
2087.142867,0.000000
2102.158240,0.000000
2117.173613,0.000000
2132.188986,0.000000
2147.204358,0.000000
2162.219731,0.000000
2177.235104,0.000000
2192.250477,0.000000
2207.265850,0.000000
2222.281223,0.000000
2237.296596,0.000000
2252.311969,0.000000
2267.327342,0.000000
2282.342715,0.000000
2297.358088,0.000000
2312.373461,0.000000
2327.388834,0.000000
2342.404206,0.000000
2357.419579,0.000000
2372.434952,0.000000
2387.450325,0.000000
2402.465698,0.000000
2417.481071,0.000000
2432.496444,0.000000
2447.511817,0.000000
2462.527190,0.000000
2477.542563,0.000000
2492.557936,0.000000
2507.573309,0.000000
2522.588682,0.000000
2537.604055,0.000000
2552.619427,0.000000
2567.634800,0.000000
2582.650173,0.000000
2597.665546,0.000000
2612.680919,0.000000
2627.696292,0.000000
2642.711665,0.000000
2657.727038,0.000000
2672.742411,0.000000
2687.757784,0.000000
2702.773157,0.000000
2717.788530,0.000000
2732.803903,0.000000
2747.819275,0.000000
2762.834648,0.000000
2777.850021,0.000000
2792.865394,0.000000
2807.880767,0.000000
2822.896140,0.000000
2837.911513,0.000000
2852.926886,0.000000
2867.942259,0.000000
2882.957632,0.000000
2897.973005,0.000000
2912.988378,0.000000
2928.003751,0.000000
2943.019123,0.000000
2958.034496,0.000000
2973.049869,0.000000
2988.065242,0.000000
3003.080615,0.000000
3018.095988,0.000000
3033.111361,0.000000
3048.126734,0.000000
3063.142107,0.000000
3078.157480,0.000000
3093.172853,0.000000
3108.188226,0.000000
3123.203599,0.000000
3138.218972,0.000000
3153.234344,0.000000
3168.249717,0.000000
3183.265090,0.000000
3198.280463,0.000000
3213.295836,0.000000
3228.311209,0.000000
3243.326582,0.000000
3258.341955,0.000000
3273.357328,0.000000
3288.372701,0.000000
3303.388074,0.000000
3318.403447,0.000000
3333.418820,0.000000
3348.434192,0.000000
3363.449565,0.000000
3378.464938,0.000000
3393.480311,0.000000
3408.495684,0.000000
3423.511057,0.000000
3438.526430,0.000000
3453.541803,0.000000
3468.557176,0.000000
3483.572549,0.000000
3498.587922,0.000000
3513.603295,0.000000
3528.618668,0.000000
3543.634041,0.000000
3558.649413,0.000000
3573.664786,0.000000
3588.680159,0.000000
3603.695532,0.000000
3618.710905,0.000000
3633.726278,0.000000
3648.741651,0.000000
3663.757024,0.000000
3678.772397,0.000000
3693.787770,0.000000
3708.803143,0.000000
3723.818516,0.000000
3738.833889,0.000000
